20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,0,0,0,0,23,20,20,20,20,20,23,23,23,23,23,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,0,34,0,0,23,20,20,20,20,20,23,0,0,0,23,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,0,0,0,0,23,20,20,20,23,23,23,25,23,0,23,23,23,23,23,23,23,23,23,23,20,20,20
23,23,23,23,23,23,25,23,23,23,23,23,23,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,20,20,20
23,0,0,0,23,0,0,0,0,0,25,0,0,23,23,0,23,23,23,23,23,23,23,23,23,23,23,23,0,23,20,20,20
23,0,0,0,25,0,0,0,0,0,23,23,0,23,23,0,23,23,23,0,10,15,0,0,0,0,0,23,0,23,20,20,20
23,0,31,0,23,0,19,19,0,0,23,23,0,0,0,0,23,23,23,0,6,18,11,2,1,1,0,23,0,23,20,20,20
23,0,22,0,23,0,34,20,0,0,23,23,23,23,23,0,23,23,23,0,0,0,33,2,1,1,0,23,0,23,20,20,20
23,0,0,0,23,0,0,0,0,0,23,0,0,0,23,0,0,23,23,0,0,0,0,0,0,0,0,23,0,23,20,20,20
23,23,25,23,23,23,23,23,23,23,23,0,0,0,23,23,25,23,23,25,23,23,23,23,23,23,23,23,0,23,20,20,20
23,0,0,23,23,23,0,0,0,0,0,0,0,0,23,0,0,23,23,0,23,23,23,23,23,23,23,23,0,23,20,20,20
23,0,23,23,23,23,0,0,0,0,0,0,0,0,23,31,0,23,0,0,0,0,0,0,0,0,0,23,0,23,23,23,20
23,0,0,0,0,23,23,23,23,23,23,23,25,23,23,0,0,25,0,23,23,23,23,23,23,23,32,0,0,0,0,23,20
23,0,0,23,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,25,23,23
23,23,0,23,23,23,23,23,23,23,23,23,0,23,23,0,0,0,25,0,0,0,0,0,0,23,0,0,10,18,18,18,23
20,23,0,23,20,20,20,20,20,20,20,23,0,0,25,0,0,0,23,0,1,1,1,0,0,25,0,21,6,18,18,18,23
20,23,0,23,23,23,23,23,23,23,23,23,23,23,23,0,7,0,23,0,1,1,1,0,0,23,0,0,0,10,18,18,23
20,23,0,23,0,0,0,0,0,0,23,23,23,23,23,0,6,11,23,0,1,1,1,0,0,23,23,23,23,23,23,25,23
20,23,0,23,0,0,19,19,0,0,23,2,1,0,23,0,0,0,23,0,0,0,0,0,0,23,20,20,20,23,0,30,23
20,23,0,23,0,0,20,20,0,0,25,2,1,0,23,23,23,23,23,23,23,23,23,23,23,23,20,20,20,23,0,23,23
20,23,0,23,3,0,0,0,0,0,23,1,1,0,23,20,20,23,0,0,0,0,1,0,0,23,20,20,20,23,0,23,20
20,23,9,23,23,25,23,23,23,23,23,0,33,0,23,20,20,23,0,0,0,0,1,0,0,23,23,23,20,23,0,23,20
20,23,18,18,18,18,23,20,20,20,23,0,0,0,23,20,20,23,0,0,0,0,1,0,30,25,0,23,20,23,0,23,20
20,23,23,23,23,23,23,20,20,20,23,0,0,0,23,20,20,23,23,23,23,23,23,23,23,23,0,23,20,23,0,23,20
20,20,20,20,20,20,20,20,20,20,23,23,23,23,23,20,20,20,20,20,20,20,20,20,20,23,0,23,20,23,0,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,0,23,23,23,0,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,0,0,0,0,0,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
