20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,23,23,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,0,0,0,-1,0,0,0,0,0,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,0,0,0,23,0,0,0,22,0,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,23,23,23,23,0,0,0,0,0,23,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,23,23,-1,23,23,23,23,20
20,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,20,23,23,1,1,1,23,19,20
20,23,0,0,0,0,0,23,20,20,20,20,20,20,20,20,23,0,0,0,0,0,0,23,20,23,23,23,23,1,23,20,20
20,23,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,33,0,0,0,0,0,23,23,23,23,23,23,1,23,20,20
20,23,0,0,0,0,0,-1,0,0,0,10,18,18,18,18,-1,33,0,0,0,0,0,23,23,0,1,1,1,1,23,20,20
20,23,1,1,0,0,32,23,23,23,23,18,23,23,23,23,23,32,0,0,0,0,9,23,23,17,23,23,23,23,23,20,20
20,23,1,1,0,0,0,23,23,23,23,18,23,23,23,23,23,23,23,23,23,23,23,23,23,18,23,19,19,19,19,20,20
20,23,1,1,0,0,0,23,23,23,23,18,23,23,23,18,16,0,23,23,23,23,23,23,23,14,23,20,20,20,20,20,20
20,23,1,1,0,0,0,0,0,23,23,10,18,18,18,18,23,0,0,0,2,10,18,16,2,2,23,20,20,20,20,20,20
20,23,17,15,0,0,0,0,0,23,23,14,23,23,23,23,23,23,23,0,23,23,23,23,23,23,23,20,20,20,20,20,20
20,23,18,18,17,15,0,0,0,0,-1,0,23,19,19,19,19,19,23,0,23,19,19,19,19,19,19,20,20,20,20,20,20
20,23,18,18,18,12,0,0,0,0,23,23,23,20,20,20,20,20,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20
20,23,18,18,16,0,0,0,0,0,23,19,19,20,20,20,20,20,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20
20,23,23,23,23,23,-1,23,23,23,23,20,20,20,20,20,20,20,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20
20,19,19,19,23,23,0,23,19,19,20,20,20,20,20,20,20,20,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,0,23,20,20,20,20,20,20,20,20,20,20,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,23,23,20,20,20,20,20,20,20,20,20,23,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,23,19,20,23,23,23,23,23,23,23,23,23,33,34,23,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,2,23,20,20,23,0,0,0,0,0,0,0,23,0,23,23,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,23,20,20,23,0,0,0,0,0,0,0,23,0,23,19,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,23,20,20,23,0,0,0,0,0,0,0,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,23,0,23,20,20,23,0,0,0,0,0,0,0,-1,0,23,20,20,20,20,20,20,20,20,20,20,20,20,20
20,23,23,23,23,-1,23,23,-1,23,23,23,23,23,23,23,23,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20,20
20,23,18,14,14,14,14,14,14,-1,0,23,23,23,23,23,23,23,0,23,20,20,20,20,20,20,20,20,20,20,20,20,20
20,23,16,0,0,0,0,0,0,23,32,0,0,0,0,0,1,1,1,23,20,20,20,20,20,20,20,20,20,20,20,20,20
20,23,16,0,0,0,0,21,0,23,23,23,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,20,20,20,20,20
20,23,16,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,19,20,20,20,20,20,20,20,20,20,20,20,20,20
20,23,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
